,Restaurant_id,name,urls,ratings,price for one,cuisine,delivery_reviews_Count,restaurant_address,Latitude,Longtitude
1801,R438,BigBites,https://www.zomato.com/bangalore/bigbites-seshadripuram-bangalore/order,4.0,200, Momos,6,"Seshadripuram, Bangalore",12.98681,77.579384
1802,R438,BigBites,https://www.zomato.com/bangalore/bigbites-seshadripuram-bangalore/order,4.0,200, Street Food,6,"Seshadripuram, Bangalore",12.98681,77.579384
1803,R439,Kolkata Famous Kati Roll,https://www.zomato.com/bangalore/kolkata-famous-kati-roll-basaveshwara-nagar-bangalore/order,4.1,200,Rolls,2251,"Basaveshwara Nagar, Bangalore",12.98539217,77.54512891
1804,R440,Bangarpete Chats,https://www.zomato.com/bangalore/bangarpete-chats-basaveshwara-nagar-bangalore/order,3.6,200,Street Food,455,"Basaveshwara Nagar, Bangalore",13.00664553,77.5411626
1805,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250,Cafe,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1806,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250, Beverages,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1807,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250, Bubble Tea,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1808,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250, Pizza,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1809,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250, Burger,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1810,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250, Fast Food,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1811,R441,Boba Tree,https://www.zomato.com/bangalore/boba-tree-1-indiranagar-bangalore/order,3.7,250, Desserts,501,"Indiranagar, Bangalore",12.97895801,77.64090255
1812,R442,Nagarjuna Chimney,https://www.zomato.com/bangalore/nagarjuna-chimney-jayanagar/order,4.3,250,Andhra,2193,"Jayanagar, Bangalore",12.93286467,77.58416075
1813,R442,Nagarjuna Chimney,https://www.zomato.com/bangalore/nagarjuna-chimney-jayanagar/order,4.3,250, Biryani,2193,"Jayanagar, Bangalore",12.93286467,77.58416075
1814,R442,Nagarjuna Chimney,https://www.zomato.com/bangalore/nagarjuna-chimney-jayanagar/order,4.3,250, North Indian,2193,"Jayanagar, Bangalore",12.93286467,77.58416075
1815,R442,Nagarjuna Chimney,https://www.zomato.com/bangalore/nagarjuna-chimney-jayanagar/order,4.3,250, Beverages,2193,"Jayanagar, Bangalore",12.93286467,77.58416075
1816,R443,Akram Hotel,https://www.zomato.com/bangalore/akram-hotel-kumaraswamy-layout-bangalore/order,3.3,250,South Indian,421,"Kumaraswamy Layout, Bangalore",12.91700661,77.56827336
1817,R443,Akram Hotel,https://www.zomato.com/bangalore/akram-hotel-kumaraswamy-layout-bangalore/order,3.3,250, Biryani,421,"Kumaraswamy Layout, Bangalore",12.91700661,77.56827336
1818,R443,Akram Hotel,https://www.zomato.com/bangalore/akram-hotel-kumaraswamy-layout-bangalore/order,3.3,250, Mughlai,421,"Kumaraswamy Layout, Bangalore",12.91700661,77.56827336
1819,R444,Vinny's,https://www.zomato.com/bangalore/vinnys-banashankari/order,3.8,250,Cafe,3303,"Banashankari, Bangalore",12.92437468,77.56477509
1820,R444,Vinny's,https://www.zomato.com/bangalore/vinnys-banashankari/order,3.8,250, Italian,3303,"Banashankari, Bangalore",12.92437468,77.56477509
1821,R444,Vinny's,https://www.zomato.com/bangalore/vinnys-banashankari/order,3.8,250, Continental,3303,"Banashankari, Bangalore",12.92437468,77.56477509
1822,R444,Vinny's,https://www.zomato.com/bangalore/vinnys-banashankari/order,3.8,250, Pizza,3303,"Banashankari, Bangalore",12.92437468,77.56477509
1823,R444,Vinny's,https://www.zomato.com/bangalore/vinnys-banashankari/order,3.8,250, Beverages,3303,"Banashankari, Bangalore",12.92437468,77.56477509
1824,R444,Vinny's,https://www.zomato.com/bangalore/vinnys-banashankari/order,3.8,250, Desserts,3303,"Banashankari, Bangalore",12.92437468,77.56477509
1825,R445,Click & Orders,https://www.zomato.com/bangalore/click-orders-koramangala-2nd-block-bangalore/order,3.8,250,North Indian,307,"Koramangala 2nd Block, Bangalore",12.924244,77.61749
1826,R445,Click & Orders,https://www.zomato.com/bangalore/click-orders-koramangala-2nd-block-bangalore/order,3.8,250, Chinese,307,"Koramangala 2nd Block, Bangalore",12.924244,77.61749
1827,R445,Click & Orders,https://www.zomato.com/bangalore/click-orders-koramangala-2nd-block-bangalore/order,3.8,250, Fast Food,307,"Koramangala 2nd Block, Bangalore",12.924244,77.61749
1828,R446,Ghee Tadka Khichdi,https://www.zomato.com/bangalore/ghee-tadka-khichdi-seshadripuram-bangalore/order,4.0,250,North Indian,38,"Seshadripuram, Bangalore",12.98681,77.579384
1829,R447,Hotel Sanman,https://www.zomato.com/bangalore/hotel-sanman-basavanagudi-bangalore/order,4.3,250,South Indian,2417,"Basavanagudi, Bangalore",12.93726722,77.58007608
1830,R448,Ambur Dum Biryani,https://www.zomato.com/bangalore/ambur-dum-biryani-indiranagar-bangalore/order,3.7,250,Biryani,2225,"Indiranagar, Bangalore",12.982043,77.639148
1831,R448,Ambur Dum Biryani,https://www.zomato.com/bangalore/ambur-dum-biryani-indiranagar-bangalore/order,3.7,250, Beverages,2225,"Indiranagar, Bangalore",12.982043,77.639148
1832,R449,Iyengars Bakery,https://www.zomato.com/bangalore/iyengars-bakery-vijay-nagar-bangalore/order,4.1,250,Bakery,619,"Vijay Nagar, Bangalore",12.96464212,77.53167026
1833,R449,Iyengars Bakery,https://www.zomato.com/bangalore/iyengars-bakery-vijay-nagar-bangalore/order,4.1,250, Desserts,619,"Vijay Nagar, Bangalore",12.96464212,77.53167026
1834,R449,Iyengars Bakery,https://www.zomato.com/bangalore/iyengars-bakery-vijay-nagar-bangalore/order,4.1,250, Mithai,619,"Vijay Nagar, Bangalore",12.96464212,77.53167026
1835,R449,Iyengars Bakery,https://www.zomato.com/bangalore/iyengars-bakery-vijay-nagar-bangalore/order,4.1,250, Fast Food,619,"Vijay Nagar, Bangalore",12.96464212,77.53167026
1836,R450,Royal Treat,https://www.zomato.com/bangalore/royal-treat-koramangala-5th-block/order,4.1,250,North Indian,5955,"Koramangala 5th Block, Bangalore",12.93352965,77.61575952
1837,R450,Royal Treat,https://www.zomato.com/bangalore/royal-treat-koramangala-5th-block/order,4.1,250, Chinese,5955,"Koramangala 5th Block, Bangalore",12.93352965,77.61575952
1838,R450,Royal Treat,https://www.zomato.com/bangalore/royal-treat-koramangala-5th-block/order,4.1,250, Biryani,5955,"Koramangala 5th Block, Bangalore",12.93352965,77.61575952
1839,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250,Arabian,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1840,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250, Mughlai,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1841,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250, Seafood,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1842,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250, North Indian,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1843,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250, Kashmiri,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1844,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250, Biryani,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1845,R451,Karama Restaurant,https://www.zomato.com/bangalore/karama-restaurant-frazer-town/order,3.9,250, Desserts,15600,"Frazer Town, Bangalore",12.99971438,77.61597678
1846,R452,Khaomomo,https://www.zomato.com/bangalore/khaomomo-domlur-bangalore/order,4.2,250,Momos,398,"Domlur, Bangalore",12.9610945,77.63510562
1847,R452,Khaomomo,https://www.zomato.com/bangalore/khaomomo-domlur-bangalore/order,4.2,250, Chinese,398,"Domlur, Bangalore",12.9610945,77.63510562
1848,R452,Khaomomo,https://www.zomato.com/bangalore/khaomomo-domlur-bangalore/order,4.2,250, Tibetan,398,"Domlur, Bangalore",12.9610945,77.63510562
1849,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200,Desserts,1029,"MG Road, Bangalore",12.97589312,77.6037962
1850,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200, Cafe,1029,"MG Road, Bangalore",12.97589312,77.6037962
1851,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200, Fast Food,1029,"MG Road, Bangalore",12.97589312,77.6037962
1852,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200, Sandwich,1029,"MG Road, Bangalore",12.97589312,77.6037962
1853,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200, Burger,1029,"MG Road, Bangalore",12.97589312,77.6037962
1854,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200, Ice Cream,1029,"MG Road, Bangalore",12.97589312,77.6037962
1855,R453,Lakeview Milkbar,https://www.zomato.com/bangalore/lakeview-milkbar-mg-road/order,4.1,200, Shake,1029,"MG Road, Bangalore",12.97589312,77.6037962
1856,R454,Rolls & Bowls Company,https://www.zomato.com/bangalore/rolls-bowls-company-hosur-road-bangalore/order,3.6,200,Rolls,41,"Hosur Road, Bangalore",12.93520923,77.60948238
1857,R454,Rolls & Bowls Company,https://www.zomato.com/bangalore/rolls-bowls-company-hosur-road-bangalore/order,3.6,200, North Indian,41,"Hosur Road, Bangalore",12.93520923,77.60948238
1858,R454,Rolls & Bowls Company,https://www.zomato.com/bangalore/rolls-bowls-company-hosur-road-bangalore/order,3.6,200, Chinese,41,"Hosur Road, Bangalore",12.93520923,77.60948238
1859,R454,Rolls & Bowls Company,https://www.zomato.com/bangalore/rolls-bowls-company-hosur-road-bangalore/order,3.6,200, Fast Food,41,"Hosur Road, Bangalore",12.93520923,77.60948238
1860,R454,Rolls & Bowls Company,https://www.zomato.com/bangalore/rolls-bowls-company-hosur-road-bangalore/order,3.6,200, Sichuan,41,"Hosur Road, Bangalore",12.93520923,77.60948238
1861,R455,Carols Pastries & Bakers,https://www.zomato.com/bangalore/carols-pastries-bakers-vasanth-nagar-bangalore/order,4.0,200,Bakery,490,"Vasanth Nagar, Bangalore",12.99260533,77.59205583
1862,R455,Carols Pastries & Bakers,https://www.zomato.com/bangalore/carols-pastries-bakers-vasanth-nagar-bangalore/order,4.0,200, Desserts,490,"Vasanth Nagar, Bangalore",12.99260533,77.59205583
1863,R456,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,4.1,200,Chinese,208,"Residency Road, Bangalore",12.97306539,77.60894537
1864,R456,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,4.1,200, North Indian,208,"Residency Road, Bangalore",12.97306539,77.60894537
1865,R456,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,4.1,200, Continental,208,"Residency Road, Bangalore",12.97306539,77.60894537
1866,R456,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,4.1,200, Finger Food,208,"Residency Road, Bangalore",12.97306539,77.60894537
1867,R456,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,4.1,200, Seafood,208,"Residency Road, Bangalore",12.97306539,77.60894537
1868,R456,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,4.1,200, Beverages,208,"Residency Road, Bangalore",12.97306539,77.60894537
1869,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200,North Indian,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1870,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, Chinese,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1871,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, South Indian,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1872,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, Rolls,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1873,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, Biryani,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1874,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, Sandwich,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1875,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, Burger,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1876,R457,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,4.0,200, Fast Food,15600,"Vijay Nagar, Bangalore",12.97159548,77.54694175
1877,R458,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-2-rt-nagar-bangalore/order,3.7,200,Beverages,2019,"RT Nagar, Bangalore",13.02643107,77.60401681
1878,R458,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-2-rt-nagar-bangalore/order,3.7,200, Juices,2019,"RT Nagar, Bangalore",13.02643107,77.60401681
1879,R458,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-2-rt-nagar-bangalore/order,3.7,200, Desserts,2019,"RT Nagar, Bangalore",13.02643107,77.60401681
1880,R458,Lassi Shop,https://www.zomato.com/bangalore/lassi-shop-2-rt-nagar-bangalore/order,3.7,200, Ice Cream,2019,"RT Nagar, Bangalore",13.02643107,77.60401681
1881,R459,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-1-jp-nagar-bangalore/order,4.2,200,North Indian,2339,"JP Nagar, Bangalore",12.91156808,77.57846475
1882,R459,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-1-jp-nagar-bangalore/order,4.2,200, Rolls,2339,"JP Nagar, Bangalore",12.91156808,77.57846475
1883,R460,Shrinidhi Military Hotel,https://www.zomato.com/bangalore/shrinidhi-military-hotel-basavanagudi/order,3.8,200,South Indian,3276,"Basavanagudi, Bangalore",12.93680223,77.5760806
1884,R460,Shrinidhi Military Hotel,https://www.zomato.com/bangalore/shrinidhi-military-hotel-basavanagudi/order,3.8,200, Biryani,3276,"Basavanagudi, Bangalore",12.93680223,77.5760806
1885,R461,New Agarwal Bhavan,https://www.zomato.com/bangalore/new-agarwal-bhavan-sanjay-nagar-bangalore/order,4.1,200,Mithai,315,"Sanjay Nagar, Bangalore",13.02891157,77.5789331
1886,R461,New Agarwal Bhavan,https://www.zomato.com/bangalore/new-agarwal-bhavan-sanjay-nagar-bangalore/order,4.1,200, Street Food,315,"Sanjay Nagar, Bangalore",13.02891157,77.5789331
1887,R462,Bangarpet Chats,https://www.zomato.com/bangalore/bangarpet-chats-btm-bangalore/order,4.2,200,Street Food,448,"BTM, Bangalore",12.91405893,77.61054732
1888,R463,Veena Stores,https://www.zomato.com/bangalore/veena-stores-malleshwaram/order,4.4,200,South Indian,23900,"Malleshwaram, Bangalore",13.00577494,77.56913267
1889,R464,The Bangalore Creamery,https://www.zomato.com/bangalore/the-bangalore-creamery-indiranagar-bangalore/order,4.0,200,Ice Cream,1203,"Indiranagar, Bangalore",12.96015902,77.64534228
1890,R464,The Bangalore Creamery,https://www.zomato.com/bangalore/the-bangalore-creamery-indiranagar-bangalore/order,4.0,200, Desserts,1203,"Indiranagar, Bangalore",12.96015902,77.64534228
1891,R464,The Bangalore Creamery,https://www.zomato.com/bangalore/the-bangalore-creamery-indiranagar-bangalore/order,4.0,200, Beverages,1203,"Indiranagar, Bangalore",12.96015902,77.64534228
1892,R464,The Bangalore Creamery,https://www.zomato.com/bangalore/the-bangalore-creamery-indiranagar-bangalore/order,4.0,200, Shake,1203,"Indiranagar, Bangalore",12.96015902,77.64534228
1893,R464,The Bangalore Creamery,https://www.zomato.com/bangalore/the-bangalore-creamery-indiranagar-bangalore/order,4.0,200, Waffle,1203,"Indiranagar, Bangalore",12.96015902,77.64534228
1894,R465,7th Heaven,https://www.zomato.com/bangalore/7th-heaven-basaveshwara-nagar-bangalore/order,3.7,100,Bakery,41,"Basaveshwara Nagar, Bangalore",12.98639384,77.54128397
1895,R465,7th Heaven,https://www.zomato.com/bangalore/7th-heaven-basaveshwara-nagar-bangalore/order,3.7,100, Desserts,41,"Basaveshwara Nagar, Bangalore",12.98639384,77.54128397
1896,R466,NH8,https://www.zomato.com/bangalore/nh8-indiranagar/order,3.9,100,North Indian,2425,"Indiranagar, Bangalore",12.97320163,77.6468081
1897,R466,NH8,https://www.zomato.com/bangalore/nh8-indiranagar/order,3.9,100, Beverages,2425,"Indiranagar, Bangalore",12.97320163,77.6468081
1898,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100,Cafe,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1899,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Beverages,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1900,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Continental,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1901,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Italian,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1902,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Chinese,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1903,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Fast Food,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1904,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Asian,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1905,R467,Burnout Cafe,https://www.zomato.com/bangalore/burnout-cafe-infantry-road-bangalore/order,3.3,100, Desserts,81,"Infantry Road, Bangalore",12.97977577,77.60372043
1906,R468,Tenzin Kitchen,https://www.zomato.com/bangalore/tenzin-kitchen-koramangala-7th-block/order,4.1,100,Tibetan,10800,"Koramangala 7th Block, Bangalore",12.9347115,77.6126542
1907,R468,Tenzin Kitchen,https://www.zomato.com/bangalore/tenzin-kitchen-koramangala-7th-block/order,4.1,100, Chinese,10800,"Koramangala 7th Block, Bangalore",12.9347115,77.6126542
1908,R468,Tenzin Kitchen,https://www.zomato.com/bangalore/tenzin-kitchen-koramangala-7th-block/order,4.1,100, Sichuan,10800,"Koramangala 7th Block, Bangalore",12.9347115,77.6126542
1909,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100,Kerala,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1910,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100, Biryani,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1911,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100, North Indian,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1912,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100, South Indian,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1913,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100, Seafood,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1914,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100, Chinese,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1915,R469,Green Pepper,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,4.0,100, Sichuan,11900,"Jeevan Bhima Nagar, Bangalore",12.96906284,77.64891746
1916,R470,Thalassery Cafe,https://www.zomato.com/bangalore/thalassery-cafe-1-kammanahalli-bangalore/order,3.6,100,Fast Food,282,"Kammanahalli, Bangalore",13.01506738,77.63182964
1917,R470,Thalassery Cafe,https://www.zomato.com/bangalore/thalassery-cafe-1-kammanahalli-bangalore/order,3.6,100, Street Food,282,"Kammanahalli, Bangalore",13.01506738,77.63182964
1918,R471,Roti Sabji.Com,https://www.zomato.com/bangalore/roti-sabji-com-1-btm-bangalore/order,3.4,100,North Indian,2043,"BTM, Bangalore",12.91405893,77.61082593
1919,R471,Roti Sabji.Com,https://www.zomato.com/bangalore/roti-sabji-com-1-btm-bangalore/order,3.4,100, Beverages,2043,"BTM, Bangalore",12.91405893,77.61082593
1920,R471,Roti Sabji.Com,https://www.zomato.com/bangalore/roti-sabji-com-1-btm-bangalore/order,3.4,100, Rajasthani,2043,"BTM, Bangalore",12.91405893,77.61082593
1921,R471,Roti Sabji.Com,https://www.zomato.com/bangalore/roti-sabji-com-1-btm-bangalore/order,3.4,100, Shake,2043,"BTM, Bangalore",12.91405893,77.61082593
1922,R472,The Tea Brewery,https://www.zomato.com/bangalore/the-tea-brewery-2-koramangala-1st-block-bangalore/order,4.3,100,Tea,5877,"Koramangala 1st Block, Bangalore",12.92930218,77.6347157
1923,R472,The Tea Brewery,https://www.zomato.com/bangalore/the-tea-brewery-2-koramangala-1st-block-bangalore/order,4.3,100, Fast Food,5877,"Koramangala 1st Block, Bangalore",12.92930218,77.6347157
1924,R472,The Tea Brewery,https://www.zomato.com/bangalore/the-tea-brewery-2-koramangala-1st-block-bangalore/order,4.3,100, Beverages,5877,"Koramangala 1st Block, Bangalore",12.92930218,77.6347157
1925,R473,Eliza Momos,https://www.zomato.com/bangalore/eliza-momos-hbr-layout-bangalore/order,3.9,100,Chinese,194,"HBR Layout, Bangalore",13.02598161,77.62664493
1926,R473,Eliza Momos,https://www.zomato.com/bangalore/eliza-momos-hbr-layout-bangalore/order,3.9,100, Momos,194,"HBR Layout, Bangalore",13.02598161,77.62664493
1927,R473,Eliza Momos,https://www.zomato.com/bangalore/eliza-momos-hbr-layout-bangalore/order,3.9,100, Sichuan,194,"HBR Layout, Bangalore",13.02598161,77.62664493
1928,R474,SGS Non Veg - Gundu Pulav,https://www.zomato.com/bangalore/sgs-non-veg-gundu-pulav-city-market-bangalore/order,4.6,100,South Indian,3755,"City Market, Bangalore",12.97026,77.572965
1929,R475,Mad On Momos,https://www.zomato.com/bangalore/mad-on-momos-banashankari-bangalore/order,4.1,100,Momos,115,"Banashankari, Bangalore",12.93844226,77.55509432
1930,R476,Kunafa World,https://www.zomato.com/bangalore/kunafa-world-sanjay-nagar-bangalore/order,4.5,100,Desserts,1225,"Sanjay Nagar, Bangalore",13.02828284,77.57167406
1931,R477,Samovar,https://www.zomato.com/bangalore/samovar-kammanahalli/order,3.9,150,Kerala,4499,"Kammanahalli, Bangalore",13.0180364,77.63616979
1932,R477,Samovar,https://www.zomato.com/bangalore/samovar-kammanahalli/order,3.9,150, South Indian,4499,"Kammanahalli, Bangalore",13.0180364,77.63616979
1933,R477,Samovar,https://www.zomato.com/bangalore/samovar-kammanahalli/order,3.9,150, Chinese,4499,"Kammanahalli, Bangalore",13.0180364,77.63616979
1934,R478,Richie Rich,https://www.zomato.com/bangalore/richie-rich-race-course-road-bangalore/order,4.2,150,Desserts,4072,"Race Course Road, Bangalore",12.98683423,77.58000903
1935,R478,Richie Rich,https://www.zomato.com/bangalore/richie-rich-race-course-road-bangalore/order,4.2,150, Beverages,4072,"Race Course Road, Bangalore",12.98683423,77.58000903
1936,R478,Richie Rich,https://www.zomato.com/bangalore/richie-rich-race-course-road-bangalore/order,4.2,150, Fast Food,4072,"Race Course Road, Bangalore",12.98683423,77.58000903
1937,R478,Richie Rich,https://www.zomato.com/bangalore/richie-rich-race-course-road-bangalore/order,4.2,150, Ice Cream,4072,"Race Course Road, Bangalore",12.98683423,77.58000903
1938,R478,Richie Rich,https://www.zomato.com/bangalore/richie-rich-race-course-road-bangalore/order,4.2,150, Shake,4072,"Race Course Road, Bangalore",12.98683423,77.58000903
1939,R479,Wat-a-Burger! - India ka Burger,https://www.zomato.com/bangalore/wat-a-burger-india-ka-burger-koramangala-5th-block-bangalore/order,3.6,150,Burger,76,"Koramangala 5th Block, Bangalore",12.9325925,77.6135078
1940,R479,Wat-a-Burger! - India ka Burger,https://www.zomato.com/bangalore/wat-a-burger-india-ka-burger-koramangala-5th-block-bangalore/order,3.6,150, Shake,76,"Koramangala 5th Block, Bangalore",12.9325925,77.6135078
1941,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150,Cafe,562,"MG Road, Bangalore",12.97530242,77.60758247
1942,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150, Continental,562,"MG Road, Bangalore",12.97530242,77.60758247
1943,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150, Fast Food,562,"MG Road, Bangalore",12.97530242,77.60758247
1944,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150, Italian,562,"MG Road, Bangalore",12.97530242,77.60758247
1945,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150, Mexican,562,"MG Road, Bangalore",12.97530242,77.60758247
1946,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150, Beverages,562,"MG Road, Bangalore",12.97530242,77.60758247
1947,R480,Cafe Azzure,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,4.0,150, Desserts,562,"MG Road, Bangalore",12.97530242,77.60758247
1948,R481,Gullu's Chat,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,3.9,150,Fast Food,8131,"Seshadripuram, Bangalore",12.99249882,77.57832259
1949,R481,Gullu's Chat,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,3.9,150, Street Food,8131,"Seshadripuram, Bangalore",12.99249882,77.57832259
1950,R481,Gullu's Chat,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,3.9,150, Sandwich,8131,"Seshadripuram, Bangalore",12.99249882,77.57832259
1951,R481,Gullu's Chat,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,3.9,150, Pizza,8131,"Seshadripuram, Bangalore",12.99249882,77.57832259
1952,R481,Gullu's Chat,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,3.9,150, Desserts,8131,"Seshadripuram, Bangalore",12.99249882,77.57832259
