Index,Restaurant_id,C,Name,Ratings,Price for one,Cuisines,Delivery_reviews_Count,Restaurant_address,Latitude,Longtitude
1408,R103, Street Food,Roti Ghar,4.1,200,"North Indian, Chinese, South Indian, Street Food, Fast Food, Desserts, Shake, Beverages",22600,"Basavanagudi, Bangalore",12.9448214,77.5718216
1409,R104, Shake,Sandwich Guru,4,200,"Sandwich, Fast Food, Beverages, Shake",845,"Basavanagudi, Bangalore",12.9469272,77.56781805
1410,R106, Kebab,M.M.A Kabab and Rolls,3.6,100,"North Indian, Mughlai, Chinese, Kebab, Rolls, Seafood, Arabian, Biryani",5984,"Old Madras Road, Bangalore",12.98223719,77.63395462
1411,R107, Beverages,Chaat Street,4,100,"Street Food, Fast Food, North Indian, Beverages",2679,"Koramangala 4th Block, Bangalore",12.93519976,77.61347093
1412,R111, Kebab,Biryani By Kilo,3.6,100,"Biryani, Hyderabadi, North Indian, Kebab, Mughlai, Desserts",89,"Majestic, Bangalore",12.980989,77.563602
1413,R115, Seafood,Razakhiya Hotel,4,100,"Rolls, Chinese, North Indian, Seafood, Biryani, Sichuan",8140,"HBR Layout, Bangalore",13.0265797,77.62266554
1414,R116, Desserts,Priyadarshini Grand,4.3,100,"South Indian, Street Food, Ice Cream, Desserts, Beverages, Shake",29500,"Basaveshwara Nagar, Bangalore",12.9901463,77.53776725
1415,R119, South Indian,New Shanthi Sagar,4.1,150,"North Indian, Street Food, Fast Food, South Indian, Chinese, Ice Cream, Shake",7408,"Rajajinagar, Bangalore",12.98603806,77.55447373
1416,R120, Mughlai,Hyderabad Biryaani House,3.8,150,"Biryani, North Indian, Hyderabadi, Mughlai, Chinese",28600,"Old Airport Road, Bangalore",12.95947059,77.65609257
1417,R121, Chinese,Sai Prasadam,4.1,150,"North Indian, South Indian, Street Food, Chinese",5949,"Vijay Nagar, Bangalore",12.96488815,77.53893569
1418,R122, Chinese,Rolls Kitchen,4.1,150,"Fast Food, Rolls, Beverages, Chinese",5275,"Rajajinagar, Bangalore",12.99751155,77.55008362
1419,R123, Burger,Chetty's Corner,4.1,150,"Fast Food, Sandwich, Pizza, Burger, Street Food, Beverages",2350,"Seshadripuram, Bangalore",12.99252398,77.5783008
1420,R124, North Indian,Potful - Claypot Biryanis,4.2,150,"Biryani, Kebab, Mughlai, North Indian, Desserts",2448,"Thippasandra, Bangalore",12.97220056,77.65281457
1421,R125, Coffee,Third Wave Coffee,3.4,150,"Cafe, Beverages, Desserts, Coffee, Tea, Pizza, Fast Food",285,"UB City, Bangalore",12.97135175,77.59591989
1422,R128, Shake,Biggies Burger,4.1,150,"Burger, Wraps, Fast Food, Shake, Beverages, Desserts",1605,"Church Street, Bangalore",12.97543605,77.60325205
1423,R129, Fast Food,Sagar Hotel,4.2,150,"North Indian, Chinese, Street Food, Fast Food, South Indian, Juices, Beverages",10700,"Rajajinagar, Bangalore",12.99672815,77.55417634
1424,R130, Oriental,Chowman,4,150,"Chinese, Asian, Thai, Oriental, Seafood, Sichuan, Beverages, Desserts",4254,"Indiranagar, Bangalore",12.978673,77.636602
1425,R131, Beverages,New Udupi Grand,3.7,150,"South Indian, North Indian, Street Food, Beverages, Chinese, Shake",927,"Koramangala 8th Block, Bangalore",12.94368121,77.60696221
1426,R132, Andhra,Biryani Trip - Destination Hyderabad,4.4,150,"Biryani, South Indian, Mughlai, Andhra, Desserts, Hyderabadi",188,"Seshadripuram, Bangalore",12.98681,77.579384
1427,R133, Chinese,Savoury Restaurant,4.1,150,"Arabian, Mughlai, North Indian, Chinese, Fast Food, Beverages, Shake, Desserts",5858,"Frazer Town, Bangalore",12.99958665,77.61595398
1428,R138, Sandwich,Chef Bakers,3.6,150,"Bakery, Fast Food, Pizza, Sandwich, Burger, Desserts",99,"Koramangala 7th Block, Bangalore",12.93598956,77.61497095
1429,R142, Chinese,Punjabi Nawabi,3.6,100,"North Indian, Biryani, Mughlai, Chinese, Kebab",27900,"Koramangala 7th Block, Bangalore",12.936308,77.615532
1430,R143, Shake,Kabab King,3.4,100,"North Indian, Chinese, Juices, Shake",6822,"Kumaraswamy Layout, Bangalore",12.9168721,77.5688401
1431,R145, Momos,Szechuan Dragon,4.1,100,"Chinese, Asian, Thai, Momos",34300,"Banashankari, Bangalore",12.94016332,77.56424233
1432,R151, Biryani,D - Zaprino,3.8,100,"Pizza, Burger, Wraps, Biryani, Fast Food, Street Food, Desserts, Beverages",1645,"Rajajinagar, Bangalore",13.00196196,77.55835857
1433,R152, Momos,Big Bowl Company,3.7,100,"North Indian, Chinese, Biryani, Momos, Sichuan",1541,"Hosur Road, Bangalore",12.93520923,77.60948238
1434,R153, Chinese,7 Plates,4,200,"North Indian, Mughlai, Rolls, Chinese",5526,"RT Nagar, Bangalore",13.02031492,77.59288902
1435,R155, Thai,Aubree,4.2,200,"Bakery, Desserts, Italian, Thai, Fast Food",315,"Shivajinagar, Bangalore",12.99024855,77.60059901
1436,R162, Fast Food,Juice Junction,4.2,200,"Juices, Beverages, Sandwich, Fast Food, Shake, Rolls, Healthy Food, Street Food",1031,"St. Marks Road, Bangalore",12.9721019,77.6012196
1437,R167, Biryani,Hyderabad Biryani House,4,350,"North Indian, Hyderabadi, Chinese, Biryani, Mughlai, Desserts, Beverages, Shake",6972,"Malleshwaram, Bangalore",12.99397776,77.57151548
1438,R168, Desserts,Great Indian Khichdi by EatFit,4,350,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",562,"Cunningham Road, Bangalore",12.986283,77.594839
1439,R170, Salad,Hotel Kadamba Veg,4.2,350,"South Indian, North Indian, Chinese, Salad, Mithai, Beverages",9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
1440,R179, Beverages,NH1 Bowls - Highway To North,4.5,150,"North Indian, Fast Food, Desserts, Beverages",228,"Langford Town, Bangalore",12.961168,77.598239
1441,R180, Beverages,Cafe Coffee Day,3.3,150,"Cafe, Fast Food, Coffee, Beverages, Desserts",23,"Lavelle Road, Bangalore",12.9714666,77.5942005
1442,R181, Seafood,Anjappar,3.9,150,"South Indian, Chettinad, Biryani, Seafood, Chinese, North Indian, Desserts, Beverages",1413,"Brigade Road, Bangalore",12.97424582,77.60770451
1443,R182, Chinese,New Udupi Garden,3.7,150,"South Indian, North Indian, Beverages, Chinese",7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
1444,R183, North Indian,Afghani Tandoori Hub,3.4,150,"Afghan, Fast Food, Chinese, North Indian, Desserts, Beverages, Sichuan",14000,"BTM, Bangalore",12.9239805,77.6126063
1445,R185, Lucknowi,The Biryani Life,3.4,150,"Biryani, Kebab, Hyderabadi, Lucknowi",108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
1446,R186, Street Food,Shanthi Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Shake, Beverages",12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
1447,R188, Sichuan,Chinese BAE,3.7,150,"Chinese, Seafood, Momos, Sichuan",1407,"RT Nagar, Bangalore",13.02129023,77.58473709
1448,R190, Mughlai,Rotti Walla,3.9,50,"North Indian, South Indian, Chinese, Mughlai, Biryani, Fast Food, Beverages, Desserts",12600,"Indiranagar, Bangalore",12.974159,77.635941
1449,R191, Beverages,Ayodhya Vihar Pure Veg,4.2,50,"North Indian, Chinese, South Indian, Beverages, Desserts, Juices, Ice Cream, Shake",9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
1450,R196, Beverages,Yumlane Pizza,4,50,"Shake, Ice Cream, Pizza, Beverages, Fast Food, Desserts",35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
1451,R197, Beverages,New Krishna Sagar,3.7,50,"South Indian, North Indian, Chinese, Beverages",9676,"Indiranagar, Bangalore",12.98024035,77.64617912
1452,R199, Rolls,Siddique Kabab Centre,4,50,"Mughlai, Chinese, North Indian, Rolls, Sichuan",10600,"Frazer Town, Bangalore",12.99346322,77.60852728
1453,R200, Chinese,Roti-Wala.Com,4.1,50,"North Indian, Street Food, Healthy Food, Chinese, Desserts",42500,"BTM, Bangalore",12.91350926,77.60410398
1454,R201, Shake,XO Belgian Waffle,4.3,150,"Desserts, Beverages, Waffle, Shake",11800,"Building 105, Koramangala 5th Block, Bangalore",12.9343384,77.61602573
1455,R202, North Indian,Sri Venkateshwara Sweetmeat Stall,4.5,150,"Mithai, Street Food, Fast Food, North Indian",612,"Majestic, Bangalore",12.97308467,77.57485785
1456,R203, Street Food,Ayodhya Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Desserts, Beverages",9528,"Basaveshwara Nagar, Bangalore",12.99245766,77.53421836
1457,R208, Sichuan,Muthashy's,4.1,150,"Kerala, South Indian, Chinese, Sichuan",48000,"BTM, Bangalore",12.92084704,77.61326004
1458,R210, Shake,Cream Stone Ice Cream,4.2,150,"Ice Cream, Desserts, Beverages, Shake",938,"Frazer Town, Bangalore",13.0005875,77.6153902
1459,R211, Beverages,The Momo Co.,3.9,150,"Chinese, Momos, Desserts, Beverages, Sichuan",286,"Hosur Road, Bangalore",12.93520923,77.60948238
1460,R213, Arabian,Le Arabia,3.7,250,"North Indian, Mughlai, Chinese, Arabian, Biryani, Beverages, Desserts, Sichuan",21500,"Basaveshwara Nagar, Bangalore",12.99855106,77.54233405
1461,R214, Biryani,New Taj Darbar,3.5,250,"North Indian, Chinese, Mughlai, Biryani",6622,"Shivajinagar, Bangalore",12.9853641,77.6052562
1462,R215, Sichuan,Hakka Box,4,250,"Chinese, Thai, Momos, Sichuan",1,"Domlur, Bangalore",12.96609877,77.63807372
1463,R218, Wraps,Mealful Rolls - India's Biggest Rolls,4.3,250,"Rolls, Fast Food, North Indian, Wraps, Beverages, Desserts",61,"Langford Town, Bangalore",12.961168,77.598239
1464,R222, Desserts,Sri Durga Chats & Juice,4.2,250,"Fast Food, Street Food, Beverages, Desserts",14000,"Vijay Nagar, Bangalore",12.97248416,77.53884517
1465,R224, Hyderabadi,Biryani Blues,4.2,250,"Biryani, Kebab, Desserts, Hyderabadi, Beverages",785,"Church Street, Bangalore",12.974674,77.605851
1466,R226, Chinese,Hotel Karavali Food Point,3.7,300,"Mangalorean, South Indian, North Indian, Chinese",20700,"Vijay Nagar, Bangalore",12.9729713,77.53990833
1467,R228, Chinese,Uttam Sagar,4,300,"South Indian, North Indian, Street Food, Chinese, Fast Food, Beverages, Desserts",16900,"Banaswadi, Bangalore",13.00941931,77.64340874
1468,R229, Italian,Toscano,3.9,300,"Pizza, Pasta, Sandwich, Italian, BBQ, Seafood, Fast Food, Chinese",849,"UB City, Bangalore",12.97135175,77.59591989
1469,R230, Chinese,Donne Biryani Palace,4.1,300,"Biryani, South Indian, North Indian, Chinese",121,"Jayanagar, Bangalore",12.92638834,77.58473514
1470,R231, Fast Food,Kailash Parbat,4.1,300,"North Indian, Chinese, Street Food, Fast Food, Beverages, Desserts",3729,"Sadashiv Nagar, Bangalore",13.00748541,77.57958222
1471,R232, Desserts,Dum Biryani Hub,3.5,300,"Biryani, North Indian, Chinese, Desserts, Beverages, Sichuan",15900,"BTM, Bangalore",12.92399235,77.61259653
1472,R233, Sandwich,Gully Treats,4,300,"Street Food, Fast Food, North Indian, Sandwich, Beverages, Sichuan",1902,"Basaveshwara Nagar, Bangalore",12.99751482,77.54106537
1473,R235, Bengali,Bhartiya Jalpan,3.7,300,"North Indian, Street Food, Rajasthani, Bengali, Mithai, Beverages, Desserts",7270,"Indiranagar, Bangalore",12.96863832,77.64156774
1474,R237, Desserts,LeanCrust Pizza- ThinCrust Experts,4,350,"Pizza, Italian, Fast Food, Desserts, Beverages",41,"Langford Town, Bangalore",12.961168,77.598239
1475,R239, Beverages,Antarastriya,3.6,350,"Pizza, Fast Food, Chinese, Beverages, Shake, Italian, Mexican, Juices",3525,"Malleshwaram, Bangalore",12.99828481,77.57077418
1476,R240, Street Food,Upahara Darshini,4.2,350,"South Indian, North Indian, Fast Food, Street Food, Ice Cream, Beverages, Chinese",8885,"Jayanagar, Bangalore",12.93289931,77.58433241
1477,R241, Sandwich,Juicy,4,350,"Beverages, Juices, Fast Food, Sandwich, Shake",7324,"Old Airport Road, Bangalore",12.95904061,77.65538648
1478,R242, Fast Food,Donne Biryani House,3.5,350,"Biryani, North Indian, South Indian, Fast Food",2559,"Vijay Nagar, Bangalore",12.96953713,77.53388073
1479,R245, Shake,Kullad Cafe,3.8,350,"North Indian, Fast Food, Street Food, Shake, Beverages",38000,"BTM, Bangalore",12.9126743,77.61006787
1480,R246, Italian,Antarastriya,3.9,350,"Chinese, Fast Food, Mexican, Italian, Beverages, Juices",4215,"Rajajinagar, Bangalore",12.99928447,77.54931651
1481,R247, Beverages,Eshanya Street Food Cafe,3.8,350,"North Indian, Mughlai, Chinese, Beverages",901,"Jayanagar, Bangalore",12.92326133,77.59314112
1482,R249, Desserts,Paris Panini - Gourmet Sandwiches,4.3,300,"Cafe, Coffee, Beverages, Desserts, French, Continental, Panini",2374,"Indiranagar, Bangalore",12.97027945,77.64447257
1483,R250, Pizza,Wonder Sipp,3.3,300,"Fast Food, Sandwich, Burger, Pizza",458,"Vijay Nagar, Bangalore",12.97366067,77.53814008
1484,R251, Ice Cream,Sreeraj Lassi Bar,4.3,300,"Shake, Juices, Beverages, Ice Cream, Desserts",642,"Shanti Nagar, Bangalore",12.96000154,77.59795569
1485,R252, Mughlai,Bucket Biryani,4.1,300,"Biryani, North Indian, Chinese, Mughlai, Kebab",807,"Brigade Road, Bangalore",12.96713211,77.6089846
1486,R253, Kerala,Tharavadu,3.7,300,"Chinese, Biryani, South Indian, Kerala",879,"Koramangala 5th Block, Bangalore",12.9371584,77.61963833
1487,R254, Fast Food,The Taj Hotel,3.7,300,"North Indian, Chinese, Mughlai, Fast Food, Lebanese, Seafood, Rolls",1142,"City Market, Bangalore",12.9640198,77.57763373
1488,R255, Biryani,Bake and Juice,3.8,300,"Arabian, Sandwich, Burger, Biryani, Lebanese, Beverages, Juices, Shake",14800,"Hosur Road, Bangalore",12.93170201,77.60740813
1489,R260, Beverages,Mumbai Xpress,3.7,300,"Fast Food, North Indian, Street Food, Beverages, Chinese, Shake, Sichuan",3360,"Koramangala 5th Block, Bangalore",12.9336133,77.61559691
1490,R261, Mughlai,Hyderabadi Biryani Hub,3.8,200,"Biryani, North Indian, Chinese, Mughlai, Beverages, Desserts",15500,"BTM, Bangalore",12.92200942,77.61652496
1491,R267, Street Food,Bombay Bitess,3.6,200,"North Indian, Sandwich, Chinese, Street Food, Fast Food, Desserts, Shake, Juices",1108,"Rajajinagar, Bangalore",12.99596896,77.55396937
1492,R268, Asian,Daily Sushi,4.2,200,"Japanese, Korean, Sushi, Asian",112,"Church Street, Bangalore",12.97579083,77.60248683
1493,R271, Shake,Friendly Neighbourhood Pizza - Man,4.3,200,"Pizza, Italian, Ice Cream, Shake",122,"Basavanagudi, Bangalore",12.94900958,77.57753368
1494,R272, Fast Food,New Shanthi Sagar,3.8,200,"South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages",1020,"Basavanagudi, Bangalore",12.93877066,77.58004524
1495,R274, Coffee,Rooftop Cafe,3.7,200,"Pizza, Fast Food, Chinese, Coffee, Beverages",1339,"Jayanagar, Bangalore",12.92895907,77.58620661
1496,R276, European,Pasta Street,4.2,200,"Pasta, Pizza, Italian, European, Salad, Desserts, Beverages",1926,"Cunningham Road, Bangalore",12.9882686,77.5938307
1497,R277, Rajasthani,Rajasthani Taj Restaurant,3,200,"North Indian, Chinese, Street Food, Rajasthani",7567,"BTM, Bangalore",12.92177936,77.61093825
1498,R278, Desserts,Indiana Burgers,3.6,200,"Burger, Rolls, Beverages, Desserts, Shake",211,"Vasanth Nagar, Bangalore",12.99222146,77.59426329
1499,R279, Desserts,Lassi Corner,3.7,200,"Beverages, Juices, Shake, Desserts, Ice Cream, Sandwich, Fast Food, Street Food",1382,"Koramangala 8th Block, Bangalore",12.94445759,77.61735309
1500,R284, Street Food,Melting Cheese,3.5,200,"Pizza, Sandwich, Fast Food, Street Food",3023,"Basavanagudi, Bangalore",12.9551463,77.5652162
1501,R285, Beverages,Habibi Falafel,4.2,150,"Middle Eastern, Fast Food, Bakery, Beverages",1641,"Indiranagar, Bangalore",12.96903757,77.63607893
1502,R286, Hyderabadi,Biryani Pot,3.9,150,"Biryani, North Indian, Chinese, Hyderabadi, Andhra, Wraps, Sichuan",57600,"BTM, Bangalore",12.92194864,77.61653602
1503,R288, Burger,Chopstick,3.9,150,"Chinese, Desserts, Seafood, Burger, Sichuan",439,"RT Nagar, Bangalore",13.02129121,77.58474279
1504,R289, Lebanese,Raidan Restaurant,3.8,150,"North Indian, Arabian, Chinese, Lebanese, Sichuan",1486,"RT Nagar, Bangalore",13.02045006,77.59330172
1505,R290, Mughlai,Khan Saheb Grills And Rolls,3.6,150,"North Indian, Rolls, Kebab, Mughlai, Biryani, Beverages",1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1506,R292, Japanese,Auntie Fung's,4,150,"Asian, Thai, Vietnamese, Japanese, Indonesian, Chinese, Korean, Burmese",1787,"Indiranagar, Bangalore",12.962023,77.641636
1507,R293, Beverages,Calcutta Victoria Chat House,3.7,150,"North Indian, Street Food, Desserts, Beverages",3058,"Jeevan Bhima Nagar, Bangalore",12.96862133,77.64944471
1508,R295, Street Food,Shanthi Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Desserts, Shake, Beverages",20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1509,R296, Fast Food,Vishnu Garden,4.2,150,"South Indian, North Indian, Chinese, Fast Food, Street Food, Ice Cream, Beverages, Shake",9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1510,R297, Fast Food,Lo! - Low Carb And Keto Foods,4,150,"Healthy Food, North Indian, Sandwich, Fast Food, Desserts",851,"Domlur, Bangalore",12.9682299,77.64013841
1511,R300, South Indian,Kabab Biryani Corner,3.5,150,"Momos, Rolls, Chinese, South Indian, Kebab, North Indian, Biryani, Shawarma",2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1512,R301, Biryani,Sri Vishnu Park,3.9,150,"South Indian, North Indian, Chinese, Biryani, Beverages, Desserts",22600,"BTM, Bangalore",12.91665793,77.61503264
1513,R303, Sandwich,Swiss Cream,4.2,150,"Ice Cream, Waffle, Desserts, Sandwich, Shake, Beverages",683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1514,R309, Salad,Lulu Hypermarket,3.8,150,"Arabian, North Indian, South Indian, Salad, Fast Food, Bakery",2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1515,R313, Street Food,Sagar,3.9,150,"North Indian, South Indian, Fast Food, Street Food, Chinese, Desserts, Shake, Beverages",8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1516,R315, Arabian,Hotel Fanoos,3.9,150,"Rolls, Biryani, Fast Food, Arabian",3475,"Richmond Road, Bangalore",12.96475091,77.60647767
1517,R316, Desserts,Gokul Veg,3.9,150,"North Indian, Chinese, Beverages, Desserts",4432,"Basavanagudi, Bangalore",12.94421121,77.57101323
1518,R318, Biryani,Al-Wahab Tandoori Restaurant,4.2,150,"North Indian, Chinese, Arabian, Biryani, Rolls, Sichuan",3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1519,R319, Burger,Rolls N Snacks,3.6,150,"Street Food, Fast Food, Sandwich, Burger, Pizza, Shake, Beverages",1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1520,R320, Desserts,ZAZA 22 Spice Biryani,4,150,"Biryani, North Indian, Mughlai, Desserts, Beverages",50,"Shanti Nagar, Bangalore",12.961168,77.598239
1521,R323, Street Food,Adiga's,3.6,100,"South Indian, North Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages",3697,"Majestic, Bangalore",12.97408444,77.57914305
1522,R326, Desserts,Brik Oven,4.2,100,"Cafe, Italian, Fast Food, Desserts, Beverages, Shake",1005,"Church Street, Bangalore",12.97486037,77.60533679
1523,R329, Beverages,Sweet Moments,4.1,100,"Mithai, Street Food, Ice Cream, Beverages",1336,"Kammanahalli, Bangalore",13.01473679,77.63928719
1524,R330, Chinese,Zaatar,3.8,100,"BBQ, Arabian, Biryani, Chinese, North Indian, Mughlai, Desserts, Beverages",11600,"Old Madras Road, Bangalore",12.99595105,77.66673524
1525,R332, North Indian,Shawarma Grill House,3.9,100,"Chinese, Biryani, Mughlai, North Indian, Shake, Sichuan",4279,"Rajajinagar, Bangalore",12.99248314,77.5567925
1526,R333, Fast Food,Main Lassi Shop,3.7,150,"Beverages, Shake, Juices, Fast Food, Street Food, Sandwich, Ice Cream",8294,"Shivajinagar, Bangalore",12.9874046,77.6038739
1527,R336, Street Food,Shuchi Ruchi,3.8,150,"Chinese, North Indian, South Indian, Street Food, Fast Food",8278,"Malleshwaram, Bangalore",13.00123378,77.57226214
1528,R338, North Indian,Samosa Singh,3.7,150,"Street Food, Fast Food, Tea, North Indian",444,"Basaveshwara Nagar, Bangalore",12.9906399,77.5428625
1529,R339, Biryani,Hamza Hotel,4.1,150,"North Indian, Chinese, Mughlai, Biryani, Rolls",3856,"Shivajinagar, Bangalore",12.98604819,77.60495793
1530,R340, Street Food,The Tasty Planet,4,150,"Fast Food, Salad, Sandwich, Street Food, Beverages, Juices, Shake",810,"Richmond Road, Bangalore",12.95618099,77.62094021
1531,R342, Street Food,Priyadarshini Veg,4.3,150,"North Indian, South Indian, Chinese, Street Food, Shake, Beverages",7052,"Yeshwantpur, Bangalore",13.02303522,77.55678445
1532,R343, Beverages,Sree Udupi Grand,4.1,150,"South Indian, North Indian, Chinese, Beverages, Shake",65,"Majestic, Bangalore",12.98481325,77.56810505
